Test #580 (Nodes: 30000, Elements: 50000): Tree Creation - 6554041 ns, DFS - 281958 ns, BFS - 145833 ns, List Creation - 2929833 ns
Test #581 (Nodes: 30000, Elements: 50000): Tree Creation - 6432333 ns, DFS - 251625 ns, BFS - 132250 ns, List Creation - 7039167 ns
Test #582 (Nodes: 30000, Elements: 50000): Tree Creation - 6322375 ns, DFS - 252750 ns, BFS - 137583 ns, List Creation - 4645417 ns
Test #583 (Nodes: 30000, Elements: 50000): Tree Creation - 6431125 ns, DFS - 260500 ns, BFS - 132375 ns, List Creation - 1905666 ns
Test #584 (Nodes: 30000, Elements: 50000): Tree Creation - 6433584 ns, DFS - 251750 ns, BFS - 132625 ns, List Creation - 2451125 ns
Test #585 (Nodes: 30000, Elements: 50000): Tree Creation - 6705417 ns, DFS - 251375 ns, BFS - 154625 ns, List Creation - 1501208 ns
Test #586 (Nodes: 30000, Elements: 50000): Tree Creation - 6688916 ns, DFS - 255416 ns, BFS - 132292 ns, List Creation - 1564625 ns
Test #587 (Nodes: 30000, Elements: 50000): Tree Creation - 6651584 ns, DFS - 266334 ns, BFS - 135917 ns, List Creation - 1537667 ns
Test #588 (Nodes: 30000, Elements: 50000): Tree Creation - 6861334 ns, DFS - 257334 ns, BFS - 151375 ns, List Creation - 1816541 ns
Test #589 (Nodes: 30000, Elements: 50000): Tree Creation - 6791959 ns, DFS - 262958 ns, BFS - 132417 ns, List Creation - 1621375 ns
Test #590 (Nodes: 30000, Elements: 50000): Tree Creation - 6593542 ns, DFS - 260084 ns, BFS - 132250 ns, List Creation - 1509583 ns
Test #591 (Nodes: 30000, Elements: 50000): Tree Creation - 6641083 ns, DFS - 262833 ns, BFS - 132542 ns, List Creation - 1670750 ns
Test #592 (Nodes: 30000, Elements: 50000): Tree Creation - 6495458 ns, DFS - 293667 ns, BFS - 146375 ns, List Creation - 1649500 ns
Test #593 (Nodes: 30000, Elements: 50000): Tree Creation - 6476458 ns, DFS - 410250 ns, BFS - 233166 ns, List Creation - 1493958 ns
Test #594 (Nodes: 30000, Elements: 50000): Tree Creation - 6630958 ns, DFS - 271167 ns, BFS - 142709 ns, List Creation - 1520250 ns
Test #595 (Nodes: 30000, Elements: 50000): Tree Creation - 6598375 ns, DFS - 267459 ns, BFS - 130959 ns, List Creation - 1614541 ns
Test #596 (Nodes: 30000, Elements: 50000): Tree Creation - 6623792 ns, DFS - 252375 ns, BFS - 130958 ns, List Creation - 1463000 ns
Test #597 (Nodes: 30000, Elements: 50000): Tree Creation - 6622167 ns, DFS - 268125 ns, BFS - 150834 ns, List Creation - 1478208 ns
Test #598 (Nodes: 30000, Elements: 50000): Tree Creation - 6291125 ns, DFS - 256542 ns, BFS - 131083 ns, List Creation - 1659875 ns
Test #599 (Nodes: 30000, Elements: 50000): Tree Creation - 6740791 ns, DFS - 266083 ns, BFS - 131125 ns, List Creation - 1489209 ns
Test #600 (Nodes: 30000, Elements: 50000): Tree Creation - 6644708 ns, DFS - 254709 ns, BFS - 137709 ns, List Creation - 1468500 ns
Test #601 (Nodes: 30000, Elements: 50000): Tree Creation - 6406417 ns, DFS - 251584 ns, BFS - 130459 ns, List Creation - 1734000 ns
Test #602 (Nodes: 30000, Elements: 50000): Tree Creation - 6343584 ns, DFS - 251334 ns, BFS - 135125 ns, List Creation - 1595208 ns
Test #603 (Nodes: 30000, Elements: 50000): Tree Creation - 6569959 ns, DFS - 250167 ns, BFS - 130417 ns, List Creation - 1479000 ns
Test #604 (Nodes: 30000, Elements: 50000): Tree Creation - 6822000 ns, DFS - 252458 ns, BFS - 130375 ns, List Creation - 1478333 ns
Test #605 (Nodes: 30000, Elements: 50000): Tree Creation - 6613875 ns, DFS - 251209 ns, BFS - 130542 ns, List Creation - 1508584 ns
Test #606 (Nodes: 30000, Elements: 50000): Tree Creation - 6625458 ns, DFS - 252791 ns, BFS - 130458 ns, List Creation - 1545583 ns
Test #607 (Nodes: 30000, Elements: 50000): Tree Creation - 6523500 ns, DFS - 251542 ns, BFS - 143334 ns, List Creation - 1609292 ns
Test #608 (Nodes: 30000, Elements: 50000): Tree Creation - 6798250 ns, DFS - 260875 ns, BFS - 134792 ns, List Creation - 1494625 ns
Test #609 (Nodes: 30000, Elements: 50000): Tree Creation - 6499500 ns, DFS - 251042 ns, BFS - 130458 ns, List Creation - 1448917 ns
Test #610 (Nodes: 30000, Elements: 50000): Tree Creation - 6665666 ns, DFS - 251750 ns, BFS - 134042 ns, List Creation - 1468542 ns
Test #611 (Nodes: 30000, Elements: 50000): Tree Creation - 6426708 ns, DFS - 255166 ns, BFS - 133958 ns, List Creation - 1679125 ns
Test #612 (Nodes: 30000, Elements: 50000): Tree Creation - 6320833 ns, DFS - 250958 ns, BFS - 130375 ns, List Creation - 1421875 ns
Test #613 (Nodes: 30000, Elements: 50000): Tree Creation - 6390708 ns, DFS - 252250 ns, BFS - 134417 ns, List Creation - 1548750 ns
Test #614 (Nodes: 30000, Elements: 50000): Tree Creation - 6596625 ns, DFS - 281916 ns, BFS - 137667 ns, List Creation - 1683542 ns
Test #615 (Nodes: 30000, Elements: 50000): Tree Creation - 6570000 ns, DFS - 268292 ns, BFS - 149833 ns, List Creation - 1595375 ns
Test #616 (Nodes: 30000, Elements: 50000): Tree Creation - 6445458 ns, DFS - 269041 ns, BFS - 130625 ns, List Creation - 1557458 ns
Test #617 (Nodes: 30000, Elements: 50000): Tree Creation - 6666333 ns, DFS - 311333 ns, BFS - 153458 ns, List Creation - 1538000 ns
Test #618 (Nodes: 30000, Elements: 50000): Tree Creation - 6520208 ns, DFS - 257958 ns, BFS - 135500 ns, List Creation - 1551042 ns
Test #619 (Nodes: 30000, Elements: 50000): Tree Creation - 6407917 ns, DFS - 251708 ns, BFS - 147333 ns, List Creation - 1580334 ns
Test #620 (Nodes: 30000, Elements: 50000): Tree Creation - 6784042 ns, DFS - 285833 ns, BFS - 132791 ns, List Creation - 1652375 ns
Test #621 (Nodes: 30000, Elements: 50000): Tree Creation - 6543541 ns, DFS - 272708 ns, BFS - 132333 ns, List Creation - 1426583 ns
Test #622 (Nodes: 30000, Elements: 50000): Tree Creation - 6578000 ns, DFS - 252125 ns, BFS - 132333 ns, List Creation - 1665083 ns
Test #623 (Nodes: 30000, Elements: 50000): Tree Creation - 6760833 ns, DFS - 252625 ns, BFS - 132334 ns, List Creation - 1524083 ns
Test #624 (Nodes: 30000, Elements: 50000): Tree Creation - 6399125 ns, DFS - 251667 ns, BFS - 132208 ns, List Creation - 1447958 ns
Test #625 (Nodes: 30000, Elements: 50000): Tree Creation - 6884042 ns, DFS - 260750 ns, BFS - 132209 ns, List Creation - 1431042 ns
Test #626 (Nodes: 30000, Elements: 50000): Tree Creation - 6527458 ns, DFS - 275042 ns, BFS - 137875 ns, List Creation - 1497958 ns
Test #627 (Nodes: 30000, Elements: 50000): Tree Creation - 6504416 ns, DFS - 250875 ns, BFS - 145208 ns, List Creation - 1426125 ns
Test #628 (Nodes: 30000, Elements: 50000): Tree Creation - 6504417 ns, DFS - 259291 ns, BFS - 132042 ns, List Creation - 1431625 ns
Test #629 (Nodes: 30000, Elements: 50000): Tree Creation - 6513583 ns, DFS - 251375 ns, BFS - 132292 ns, List Creation - 1502959 ns
Test #630 (Nodes: 30000, Elements: 50000): Tree Creation - 6466000 ns, DFS - 266209 ns, BFS - 136584 ns, List Creation - 1613834 ns
Test #631 (Nodes: 30000, Elements: 50000): Tree Creation - 6441041 ns, DFS - 259709 ns, BFS - 145584 ns, List Creation - 1492834 ns
Test #632 (Nodes: 30000, Elements: 50000): Tree Creation - 6255333 ns, DFS - 274375 ns, BFS - 135750 ns, List Creation - 1659958 ns
Test #633 (Nodes: 30000, Elements: 50000): Tree Creation - 6974458 ns, DFS - 250667 ns, BFS - 160084 ns, List Creation - 1507958 ns
Test #634 (Nodes: 30000, Elements: 50000): Tree Creation - 6892083 ns, DFS - 290958 ns, BFS - 214833 ns, List Creation - 1524709 ns
Test #635 (Nodes: 30000, Elements: 50000): Tree Creation - 6657833 ns, DFS - 271709 ns, BFS - 133125 ns, List Creation - 1614333 ns
Test #636 (Nodes: 30000, Elements: 50000): Tree Creation - 6482000 ns, DFS - 284000 ns, BFS - 150791 ns, List Creation - 1431583 ns
Test #637 (Nodes: 30000, Elements: 50000): Tree Creation - 6634042 ns, DFS - 260625 ns, BFS - 132375 ns, List Creation - 1545125 ns
Test #638 (Nodes: 30000, Elements: 50000): Tree Creation - 6634625 ns, DFS - 258292 ns, BFS - 154666 ns, List Creation - 1468583 ns
Test #639 (Nodes: 30000, Elements: 50000): Tree Creation - 6489000 ns, DFS - 281417 ns, BFS - 136375 ns, List Creation - 1482083 ns
Test #640 (Nodes: 30000, Elements: 50000): Tree Creation - 6584667 ns, DFS - 259833 ns, BFS - 132500 ns, List Creation - 1469583 ns
Test #641 (Nodes: 30000, Elements: 50000): Tree Creation - 6595084 ns, DFS - 251750 ns, BFS - 152250 ns, List Creation - 1663458 ns
Test #642 (Nodes: 30000, Elements: 50000): Tree Creation - 6613250 ns, DFS - 253042 ns, BFS - 132459 ns, List Creation - 1460500 ns
Test #643 (Nodes: 30000, Elements: 50000): Tree Creation - 6670333 ns, DFS - 251875 ns, BFS - 132792 ns, List Creation - 1441542 ns
Test #644 (Nodes: 30000, Elements: 50000): Tree Creation - 6527125 ns, DFS - 253125 ns, BFS - 132708 ns, List Creation - 1640167 ns
Test #645 (Nodes: 30000, Elements: 50000): Tree Creation - 6533042 ns, DFS - 251542 ns, BFS - 132542 ns, List Creation - 1470833 ns
Test #646 (Nodes: 30000, Elements: 50000): Tree Creation - 6747375 ns, DFS - 251750 ns, BFS - 137584 ns, List Creation - 1706042 ns
Test #647 (Nodes: 30000, Elements: 50000): Tree Creation - 6661667 ns, DFS - 256917 ns, BFS - 141791 ns, List Creation - 1740875 ns
Test #648 (Nodes: 30000, Elements: 50000): Tree Creation - 6459666 ns, DFS - 260375 ns, BFS - 138916 ns, List Creation - 1992083 ns
Test #649 (Nodes: 30000, Elements: 50000): Tree Creation - 6396583 ns, DFS - 252458 ns, BFS - 149458 ns, List Creation - 1489250 ns
Test #650 (Nodes: 30000, Elements: 50000): Tree Creation - 6911666 ns, DFS - 267458 ns, BFS - 132000 ns, List Creation - 1982875 ns
Test #651 (Nodes: 30000, Elements: 50000): Tree Creation - 6613917 ns, DFS - 252042 ns, BFS - 135875 ns, List Creation - 1675917 ns
Test #652 (Nodes: 30000, Elements: 50000): Tree Creation - 6643209 ns, DFS - 255000 ns, BFS - 146542 ns, List Creation - 1509292 ns
Test #653 (Nodes: 30000, Elements: 50000): Tree Creation - 6605042 ns, DFS - 264584 ns, BFS - 132542 ns, List Creation - 1534791 ns
Test #654 (Nodes: 30000, Elements: 50000): Tree Creation - 6600416 ns, DFS - 293125 ns, BFS - 148292 ns, List Creation - 1439625 ns
Test #655 (Nodes: 30000, Elements: 50000): Tree Creation - 6821750 ns, DFS - 318250 ns, BFS - 143292 ns, List Creation - 1693084 ns
Test #656 (Nodes: 30000, Elements: 50000): Tree Creation - 6636208 ns, DFS - 280958 ns, BFS - 132500 ns, List Creation - 1488375 ns
Test #657 (Nodes: 30000, Elements: 50000): Tree Creation - 6743000 ns, DFS - 295625 ns, BFS - 140542 ns, List Creation - 1467291 ns
Test #658 (Nodes: 30000, Elements: 50000): Tree Creation - 7223084 ns, DFS - 251167 ns, BFS - 132583 ns, List Creation - 1436667 ns
Test #659 (Nodes: 30000, Elements: 50000): Tree Creation - 6331000 ns, DFS - 263291 ns, BFS - 143458 ns, List Creation - 1694125 ns
Test #660 (Nodes: 30000, Elements: 50000): Tree Creation - 6527958 ns, DFS - 264583 ns, BFS - 145208 ns, List Creation - 1432500 ns
Test #661 (Nodes: 30000, Elements: 50000): Tree Creation - 7008792 ns, DFS - 273708 ns, BFS - 143250 ns, List Creation - 1483583 ns
Test #662 (Nodes: 30000, Elements: 50000): Tree Creation - 6341667 ns, DFS - 274500 ns, BFS - 132417 ns, List Creation - 1516833 ns
Test #663 (Nodes: 30000, Elements: 50000): Tree Creation - 6575541 ns, DFS - 256916 ns, BFS - 133542 ns, List Creation - 1502208 ns
Test #664 (Nodes: 30000, Elements: 50000): Tree Creation - 6605083 ns, DFS - 250959 ns, BFS - 135625 ns, List Creation - 1425167 ns
Test #665 (Nodes: 30000, Elements: 50000): Tree Creation - 6391958 ns, DFS - 251208 ns, BFS - 132500 ns, List Creation - 1578792 ns
Test #666 (Nodes: 30000, Elements: 50000): Tree Creation - 6790541 ns, DFS - 251750 ns, BFS - 132584 ns, List Creation - 1904667 ns
Test #667 (Nodes: 50000, Elements: 10000): Tree Creation - 19307542 ns, DFS - 114292 ns, BFS - 41959 ns, List Creation - 414958 ns
Test #668 (Nodes: 50000, Elements: 10000): Tree Creation - 19033334 ns, DFS - 121750 ns, BFS - 35916 ns, List Creation - 308917 ns
Test #669 (Nodes: 50000, Elements: 10000): Tree Creation - 19235875 ns, DFS - 114583 ns, BFS - 35667 ns, List Creation - 545334 ns
Test #670 (Nodes: 50000, Elements: 10000): Tree Creation - 18447708 ns, DFS - 113584 ns, BFS - 35667 ns, List Creation - 338167 ns
Test #671 (Nodes: 50000, Elements: 10000): Tree Creation - 19095458 ns, DFS - 113833 ns, BFS - 35833 ns, List Creation - 308292 ns
Test #672 (Nodes: 50000, Elements: 10000): Tree Creation - 18851541 ns, DFS - 113833 ns, BFS - 35791 ns, List Creation - 301667 ns
Test #673 (Nodes: 50000, Elements: 10000): Tree Creation - 18719958 ns, DFS - 130208 ns, BFS - 46458 ns, List Creation - 303333 ns
Test #674 (Nodes: 50000, Elements: 10000): Tree Creation - 19045542 ns, DFS - 127083 ns, BFS - 35583 ns, List Creation - 325875 ns
Test #675 (Nodes: 50000, Elements: 10000): Tree Creation - 19199834 ns, DFS - 114000 ns, BFS - 35708 ns, List Creation - 294125 ns
Test #676 (Nodes: 50000, Elements: 10000): Tree Creation - 18819209 ns, DFS - 114166 ns, BFS - 35750 ns, List Creation - 291667 ns
Test #677 (Nodes: 50000, Elements: 10000): Tree Creation - 18973333 ns, DFS - 113333 ns, BFS - 35708 ns, List Creation - 289250 ns
Test #678 (Nodes: 50000, Elements: 10000): Tree Creation - 18834583 ns, DFS - 113333 ns, BFS - 35750 ns, List Creation - 298667 ns
Test #679 (Nodes: 50000, Elements: 10000): Tree Creation - 18313458 ns, DFS - 114334 ns, BFS - 39250 ns, List Creation - 307125 ns
Test #680 (Nodes: 50000, Elements: 10000): Tree Creation - 19554208 ns, DFS - 113500 ns, BFS - 35833 ns, List Creation - 296166 ns
Test #681 (Nodes: 50000, Elements: 10000): Tree Creation - 18650333 ns, DFS - 112708 ns, BFS - 35791 ns, List Creation - 307917 ns
Test #682 (Nodes: 50000, Elements: 10000): Tree Creation - 19389708 ns, DFS - 112708 ns, BFS - 35792 ns, List Creation - 297750 ns
Test #683 (Nodes: 50000, Elements: 10000): Tree Creation - 19190291 ns, DFS - 113875 ns, BFS - 35708 ns, List Creation - 302625 ns
Test #684 (Nodes: 50000, Elements: 10000): Tree Creation - 18938583 ns, DFS - 112958 ns, BFS - 35750 ns, List Creation - 299666 ns
Test #685 (Nodes: 50000, Elements: 10000): Tree Creation - 19111459 ns, DFS - 113625 ns, BFS - 35709 ns, List Creation - 304375 ns
Test #686 (Nodes: 50000, Elements: 10000): Tree Creation - 19060625 ns, DFS - 113625 ns, BFS - 35667 ns, List Creation - 300791 ns
Test #687 (Nodes: 50000, Elements: 10000): Tree Creation - 19027667 ns, DFS - 113042 ns, BFS - 35625 ns, List Creation - 296167 ns
Test #688 (Nodes: 50000, Elements: 10000): Tree Creation - 19398834 ns, DFS - 114625 ns, BFS - 35667 ns, List Creation - 294917 ns
Test #689 (Nodes: 50000, Elements: 10000): Tree Creation - 18238708 ns, DFS - 114584 ns, BFS - 35667 ns, List Creation - 308166 ns
Test #690 (Nodes: 50000, Elements: 10000): Tree Creation - 17810833 ns, DFS - 117208 ns, BFS - 35625 ns, List Creation - 300208 ns
Test #691 (Nodes: 50000, Elements: 10000): Tree Creation - 18110416 ns, DFS - 112834 ns, BFS - 35667 ns, List Creation - 292459 ns
Test #692 (Nodes: 50000, Elements: 10000): Tree Creation - 17769958 ns, DFS - 114083 ns, BFS - 35666 ns, List Creation - 296833 ns
Test #693 (Nodes: 50000, Elements: 10000): Tree Creation - 17886167 ns, DFS - 117125 ns, BFS - 35625 ns, List Creation - 291834 ns
Test #694 (Nodes: 50000, Elements: 10000): Tree Creation - 17630917 ns, DFS - 114667 ns, BFS - 35625 ns, List Creation - 295291 ns
Test #695 (Nodes: 50000, Elements: 10000): Tree Creation - 17787125 ns, DFS - 114042 ns, BFS - 35708 ns, List Creation - 310084 ns
Test #696 (Nodes: 50000, Elements: 10000): Tree Creation - 18042792 ns, DFS - 114125 ns, BFS - 35667 ns, List Creation - 290125 ns
Test #697 (Nodes: 50000, Elements: 10000): Tree Creation - 18789375 ns, DFS - 112875 ns, BFS - 35709 ns, List Creation - 301791 ns
Test #698 (Nodes: 50000, Elements: 10000): Tree Creation - 18040042 ns, DFS - 113542 ns, BFS - 35666 ns, List Creation - 301875 ns
Test #699 (Nodes: 50000, Elements: 10000): Tree Creation - 18640208 ns, DFS - 114708 ns, BFS - 35667 ns, List Creation - 314334 ns
Test #700 (Nodes: 50000, Elements: 10000): Tree Creation - 19269834 ns, DFS - 112792 ns, BFS - 35625 ns, List Creation - 318291 ns
Test #701 (Nodes: 50000, Elements: 10000): Tree Creation - 18741792 ns, DFS - 113625 ns, BFS - 35667 ns, List Creation - 301167 ns
Test #702 (Nodes: 50000, Elements: 10000): Tree Creation - 19158958 ns, DFS - 113792 ns, BFS - 35583 ns, List Creation - 307250 ns
Test #703 (Nodes: 50000, Elements: 10000): Tree Creation - 18596792 ns, DFS - 112916 ns, BFS - 35625 ns, List Creation - 545709 ns
Test #704 (Nodes: 50000, Elements: 10000): Tree Creation - 19155084 ns, DFS - 114333 ns, BFS - 35625 ns, List Creation - 368625 ns
Test #705 (Nodes: 50000, Elements: 10000): Tree Creation - 18975084 ns, DFS - 113709 ns, BFS - 35667 ns, List Creation - 305166 ns
Test #706 (Nodes: 50000, Elements: 10000): Tree Creation - 18419417 ns, DFS - 116791 ns, BFS - 35625 ns, List Creation - 309292 ns
Test #707 (Nodes: 50000, Elements: 10000): Tree Creation - 18947291 ns, DFS - 113208 ns, BFS - 35666 ns, List Creation - 284459 ns
Test #708 (Nodes: 50000, Elements: 10000): Tree Creation - 18950875 ns, DFS - 114458 ns, BFS - 35667 ns, List Creation - 297541 ns
Test #709 (Nodes: 50000, Elements: 10000): Tree Creation - 18730041 ns, DFS - 112875 ns, BFS - 35625 ns, List Creation - 288000 ns
Test #710 (Nodes: 50000, Elements: 10000): Tree Creation - 18652708 ns, DFS - 113833 ns, BFS - 35625 ns, List Creation - 282125 ns
Test #711 (Nodes: 50000, Elements: 10000): Tree Creation - 19142583 ns, DFS - 114000 ns, BFS - 35625 ns, List Creation - 284125 ns
Test #712 (Nodes: 50000, Elements: 10000): Tree Creation - 19996375 ns, DFS - 113708 ns, BFS - 35666 ns, List Creation - 289125 ns
Test #713 (Nodes: 50000, Elements: 10000): Tree Creation - 18938167 ns, DFS - 113875 ns, BFS - 35666 ns, List Creation - 304750 ns
Test #714 (Nodes: 50000, Elements: 10000): Tree Creation - 19523667 ns, DFS - 114167 ns, BFS - 35667 ns, List Creation - 280959 ns
Test #715 (Nodes: 50000, Elements: 10000): Tree Creation - 18455041 ns, DFS - 113666 ns, BFS - 35667 ns, List Creation - 291333 ns
Test #716 (Nodes: 50000, Elements: 10000): Tree Creation - 18950875 ns, DFS - 112792 ns, BFS - 35666 ns, List Creation - 283542 ns
Test #717 (Nodes: 50000, Elements: 10000): Tree Creation - 18528791 ns, DFS - 114708 ns, BFS - 35667 ns, List Creation - 307375 ns
Test #718 (Nodes: 50000, Elements: 10000): Tree Creation - 18659333 ns, DFS - 126209 ns, BFS - 35750 ns, List Creation - 340333 ns
Test #719 (Nodes: 50000, Elements: 10000): Tree Creation - 18613708 ns, DFS - 113708 ns, BFS - 35667 ns, List Creation - 292416 ns
Test #720 (Nodes: 50000, Elements: 10000): Tree Creation - 18442958 ns, DFS - 113750 ns, BFS - 35667 ns, List Creation - 314541 ns
Test #721 (Nodes: 50000, Elements: 10000): Tree Creation - 18903083 ns, DFS - 113584 ns, BFS - 35792 ns, List Creation - 311417 ns
Test #722 (Nodes: 50000, Elements: 10000): Tree Creation - 18103125 ns, DFS - 113416 ns, BFS - 35666 ns, List Creation - 342041 ns
Test #723 (Nodes: 50000, Elements: 10000): Tree Creation - 18283209 ns, DFS - 120917 ns, BFS - 37917 ns, List Creation - 288209 ns
Test #724 (Nodes: 50000, Elements: 10000): Tree Creation - 22873042 ns, DFS - 115541 ns, BFS - 37125 ns, List Creation - 302333 ns
Test #725 (Nodes: 50000, Elements: 10000): Tree Creation - 41387250 ns, DFS - 130416 ns, BFS - 47500 ns, List Creation - 291916 ns
Test #726 (Nodes: 50000, Elements: 10000): Tree Creation - 18139250 ns, DFS - 119208 ns, BFS - 35666 ns, List Creation - 312709 ns
Test #727 (Nodes: 50000, Elements: 10000): Tree Creation - 19163750 ns, DFS - 113708 ns, BFS - 35708 ns, List Creation - 303000 ns
Test #728 (Nodes: 50000, Elements: 10000): Tree Creation - 18650709 ns, DFS - 113667 ns, BFS - 41042 ns, List Creation - 294042 ns
Test #729 (Nodes: 50000, Elements: 10000): Tree Creation - 18478417 ns, DFS - 113666 ns, BFS - 35708 ns, List Creation - 504208 ns
Test #730 (Nodes: 50000, Elements: 10000): Tree Creation - 18108209 ns, DFS - 113250 ns, BFS - 35666 ns, List Creation - 286000 ns
Test #731 (Nodes: 50000, Elements: 10000): Tree Creation - 18931334 ns, DFS - 113792 ns, BFS - 35667 ns, List Creation - 292417 ns
Test #732 (Nodes: 50000, Elements: 10000): Tree Creation - 18883417 ns, DFS - 117291 ns, BFS - 35667 ns, List Creation - 291292 ns
Test #733 (Nodes: 50000, Elements: 10000): Tree Creation - 19426750 ns, DFS - 114792 ns, BFS - 35708 ns, List Creation - 295417 ns
Test #734 (Nodes: 50000, Elements: 10000): Tree Creation - 18586667 ns, DFS - 113666 ns, BFS - 35625 ns, List Creation - 292375 ns
Test #735 (Nodes: 50000, Elements: 10000): Tree Creation - 19492542 ns, DFS - 113166 ns, BFS - 35750 ns, List Creation - 308917 ns
Test #736 (Nodes: 50000, Elements: 10000): Tree Creation - 19003542 ns, DFS - 112791 ns, BFS - 35750 ns, List Creation - 284042 ns
Test #737 (Nodes: 50000, Elements: 10000): Tree Creation - 19352000 ns, DFS - 113166 ns, BFS - 35708 ns, List Creation - 318917 ns
Test #738 (Nodes: 50000, Elements: 10000): Tree Creation - 19312875 ns, DFS - 113875 ns, BFS - 35708 ns, List Creation - 292000 ns
Test #739 (Nodes: 50000, Elements: 10000): Tree Creation - 19876208 ns, DFS - 113208 ns, BFS - 35625 ns, List Creation - 294584 ns
Test #740 (Nodes: 50000, Elements: 10000): Tree Creation - 19006750 ns, DFS - 113875 ns, BFS - 35875 ns, List Creation - 298542 ns
Test #741 (Nodes: 50000, Elements: 10000): Tree Creation - 18675917 ns, DFS - 114083 ns, BFS - 35708 ns, List Creation - 282750 ns
Test #742 (Nodes: 50000, Elements: 10000): Tree Creation - 18649208 ns, DFS - 114500 ns, BFS - 35834 ns, List Creation - 319750 ns
Test #743 (Nodes: 50000, Elements: 10000): Tree Creation - 18694333 ns, DFS - 112750 ns, BFS - 35708 ns, List Creation - 307791 ns
Test #744 (Nodes: 50000, Elements: 10000): Tree Creation - 18419459 ns, DFS - 113500 ns, BFS - 35833 ns, List Creation - 323708 ns
Test #745 (Nodes: 50000, Elements: 10000): Tree Creation - 18413625 ns, DFS - 115083 ns, BFS - 35708 ns, List Creation - 332292 ns
Test #746 (Nodes: 50000, Elements: 10000): Tree Creation - 19117958 ns, DFS - 113666 ns, BFS - 35708 ns, List Creation - 295333 ns
Test #747 (Nodes: 50000, Elements: 10000): Tree Creation - 19160167 ns, DFS - 113833 ns, BFS - 35708 ns, List Creation - 286417 ns
Test #748 (Nodes: 50000, Elements: 10000): Tree Creation - 19185209 ns, DFS - 113708 ns, BFS - 35625 ns, List Creation - 300041 ns
Test #749 (Nodes: 50000, Elements: 10000): Tree Creation - 18392542 ns, DFS - 113083 ns, BFS - 35625 ns, List Creation - 282000 ns
Test #750 (Nodes: 50000, Elements: 10000): Tree Creation - 17845291 ns, DFS - 113417 ns, BFS - 35625 ns, List Creation - 321750 ns
Test #751 (Nodes: 50000, Elements: 10000): Tree Creation - 17758542 ns, DFS - 113334 ns, BFS - 35709 ns, List Creation - 295208 ns
Test #752 (Nodes: 50000, Elements: 10000): Tree Creation - 17787584 ns, DFS - 113417 ns, BFS - 35666 ns, List Creation - 280459 ns
Test #753 (Nodes: 50000, Elements: 10000): Tree Creation - 18237459 ns, DFS - 113208 ns, BFS - 35708 ns, List Creation - 281917 ns
Test #754 (Nodes: 50000, Elements: 10000): Tree Creation - 17886459 ns, DFS - 113375 ns, BFS - 35708 ns, List Creation - 283417 ns
Test #755 (Nodes: 50000, Elements: 10000): Tree Creation - 18465459 ns, DFS - 113166 ns, BFS - 35625 ns, List Creation - 282583 ns
Test #756 (Nodes: 50000, Elements: 10000): Tree Creation - 19095542 ns, DFS - 112916 ns, BFS - 35708 ns, List Creation - 325959 ns
Test #757 (Nodes: 50000, Elements: 10000): Tree Creation - 18960375 ns, DFS - 114083 ns, BFS - 35708 ns, List Creation - 328375 ns
Test #758 (Nodes: 50000, Elements: 10000): Tree Creation - 19166292 ns, DFS - 116417 ns, BFS - 35709 ns, List Creation - 295875 ns
Test #759 (Nodes: 50000, Elements: 10000): Tree Creation - 19694333 ns, DFS - 113000 ns, BFS - 35708 ns, List Creation - 305583 ns
Test #760 (Nodes: 50000, Elements: 10000): Tree Creation - 19292875 ns, DFS - 114000 ns, BFS - 35666 ns, List Creation - 383542 ns
Test #761 (Nodes: 50000, Elements: 10000): Tree Creation - 18887750 ns, DFS - 113542 ns, BFS - 35709 ns, List Creation - 324584 ns
Test #762 (Nodes: 50000, Elements: 10000): Tree Creation - 19172458 ns, DFS - 113625 ns, BFS - 35708 ns, List Creation - 312750 ns
Test #763 (Nodes: 50000, Elements: 10000): Tree Creation - 17899458 ns, DFS - 114333 ns, BFS - 35708 ns, List Creation - 350375 ns
Test #764 (Nodes: 50000, Elements: 10000): Tree Creation - 19021625 ns, DFS - 117333 ns, BFS - 35667 ns, List Creation - 566167 ns
Test #765 (Nodes: 50000, Elements: 10000): Tree Creation - 19199500 ns, DFS - 113209 ns, BFS - 35709 ns, List Creation - 286584 ns
Test #766 (Nodes: 50000, Elements: 10000): Tree Creation - 19229833 ns, DFS - 113875 ns, BFS - 35625 ns, List Creation - 298708 ns
Test #767 (Nodes: 50000, Elements: 10000): Tree Creation - 19925292 ns, DFS - 114709 ns, BFS - 35667 ns, List Creation - 295625 ns
Test #768 (Nodes: 50000, Elements: 10000): Tree Creation - 18972334 ns, DFS - 113833 ns, BFS - 35625 ns, List Creation - 291333 ns
Test #769 (Nodes: 50000, Elements: 10000): Tree Creation - 19368625 ns, DFS - 113750 ns, BFS - 35708 ns, List Creation - 285792 ns
Test #770 (Nodes: 50000, Elements: 10000): Tree Creation - 18897459 ns, DFS - 134875 ns, BFS - 46917 ns, List Creation - 294584 ns
Test #771 (Nodes: 50000, Elements: 10000): Tree Creation - 18229917 ns, DFS - 113375 ns, BFS - 35667 ns, List Creation - 299750 ns
Test #772 (Nodes: 50000, Elements: 10000): Tree Creation - 18518959 ns, DFS - 113666 ns, BFS - 35625 ns, List Creation - 295291 ns
